藍子,わぁっ。楽しみですね～♪ここの学生のみなさんとお話して、お悩みを聞いて、それから……。
藍子,あぁっ、茜ちゃん、待って～！
藍子,みなさん、失礼しますね♪
藍子,ふふふっ。未央ちゃんがかわいくて、緊張しちゃったってことにしておきましょう♪
藍子,は、はいっ！さっそくご指名がっ……どうぞっ！？
藍子,あっもう、ふたりとも、最初から手伝ってくれないなんてっ。えぇっと、好きな人がいて、告白できないんですよね……？それに、悩んでいるんですね。なるほど……なるほど……。
藍子,えぇっ、わ、私ですか～。好きな人がいて、言えないとしたら……？
藍子,あ、はい……。正面から『好きです』とは、言えないかもしれないけど……。自分の気持ちは、たしかに言っちゃうかも……？
藍子,……その、恋愛って、いろんなケースがあるから、ひとつだけの解決法ってないと思うんです。だから、相談してくれたあなたの解決になるかは分かりません。
藍子,でも、私は、気持ちを伝えるってことが、大事だと思うんです。最近は、スマホでメッセージを簡単に送れるけど、自分の本心は直接、言葉にして伝えるのが大切なのかなって……。
藍子,でも、直接、『好きです』って言えなくてもいいと思うんです。それは、私だって、たぶん言えないし……。けど、言葉って、ひとつだけじゃないですよね。
藍子,『一緒にいて楽しい』とか、『嬉しい』とか、『あったかい』とか、いろいろあると思うんです。そういう言葉なら、相手に伝えても、断られたりしないんじゃないでしょうか。
藍子,あ、私からは、以上です……。なんだか、シーンとなっちゃって、お恥ずかしい……。
藍子,ふぅ……緊張しましたぁ。でも、ちょっとだけ勇気をあげられたなら……嬉しいです♪
藍子,はい？
藍子,えっ……あははっ。はいっ。私もです♪
