コメント,優しい風が、森の香りを乗せて…｡ほら、○○さん｡森の木々も花たちも､私たちを祝福してくれてますよ…なんて、ふふっ♪森の教会で撮るウェディングフォト、素敵な一枚になりそうですね
マイスタジオ,優しさに、包まれています♪
,森のふんわり花嫁ですっ
,まだまだお喋りしましょうねっ
,子供みたい？ふふっ…今はまだ、無邪気な女の子ですから♪
お仕事,見つめ合うとドキドキしますねっ
,みんなの憧れ、形にしましょう
,ほら、ゆ～らゆ～ら…えへっ♪
,ふぅ、いつまでも乗っていられそう…時間いっぱい、ずーっと♪
お仕事(親愛度UP),○○さんが、離れても…また近づいて…ふふ、楽しい♪
LIVEバトル,怖くないですよ、一緒にっ
親愛度MAX,○○さんはいつも、素敵な想い出をくれますね。何気ないお喋りに…今日のウェディングフォトも、きっと、そのひとつです♪
マイスタジオ(親愛度MAX),いっぱい揺れても平気です。○○さんがいますからね
お仕事(親愛度MAX),降りる時は…○○さん、優しくエスコートしてくださいね♪
コメント,花嫁として立つ結婚式の舞台…正直、まだ実感はありません。でも、ゆっくりと育つ緑のように、穏やかな時間を大切な人と過ごせたら…それはきっと、とっても幸せなことですよね♪
マイスタジオ,優しさに、包まれています♪
,森のふんわり花嫁ですっ
,今日の幸せを、最高の一枚に…
,一歩ずつ大人への階段を上っていく…そんな穏やかな笑顔で…
お仕事,見つめ合うとドキドキしますねっ
,みんなの憧れ、形にしましょう
,お散歩したくなる天気です♪
,緑に囲まれたチャペル…大きなウェディングブーケみたいですね♪
お仕事(親愛度UP),まだ少し緊張が…でも○○さんを見ていると安心します
LIVEバトル,幸せ、感じてくださいっ♪
親愛度MAX,本当の結婚式はまだ先。でも、今日みたいに優しい気持ちになれると思います。きっとそこには、○○さんがいるから…
マイスタジオ(親愛度MAX),いつもゆったりした時を、○○さんと一緒に…ふふっ
お仕事(親愛度MAX),この景色…また見たいです。その時は、○○さんも…
思い出エピソード前編,お疲れさまです、プロデューサーさんっ。今日って、お仕事の打ち合わせでしたよね？…ふぅ、間に合ってよかったっ。
,その、余裕を持って出かけたんですけど……途中であちこち写真を撮ってたら、つい遅くなっちゃいました……えへへ。
,最近事務所のお友達に、いい写真の撮り方を教わってるんです。小さなトイカメラでも、意識すると出来栄えが違うんですよ。
,街の看板とか、並木道とか……いい絵になりそうって思ったら、パシャリ♪撮影のお仕事みたいで、楽しくなります♪
,それで……次の私のお仕事も、フォトの撮影なんですか♪わぁ、素敵な偶然……♪じゃあ、テーマは何でしょう？
,……ブライダル特集の、ウェディングフォト？えぇっ、私がですか！？わわっ、どうしようっ！私がドレス姿なんて…いいんですか？
,でも……みんなに夢を届ける、大事なお仕事ですよね。緊張するけど、私なりの花嫁姿……精いっぱい、お届けしますっ！
思い出エピソード後編,緑のブランコに、ゆらり揺られて……ふふっ♪ふんわり優しい花の香に、木漏れ日のシャワーも……とっても気持ちいい♪
,ふぅ……こうして森のなかにいると、心が安らぎます。撮影の合間だってことも、忘れちゃいそうになるくらい……。
,ウェディングドレスを着るのは緊張しても、ゆるふわ森ガールならいつもの私ですからね♪おかげで落ち着いて撮影できます。
,結婚式は、人生の中でとても特別な日。でも大事なのは、自分らしさ……心にゆとりを忘れない、穏やかな私。ですよねっ。
,これならウェディングフォトも、素敵な絵になりそうです。私だけじゃなくて、みんなにとっての一生の宝物になるような……。
,……ふふっ、何だか今の言い方、本当の結婚式みたい。自分で言ったのに、ちょっとだけ……ドキッとしちゃいました。
,でも、今日の景色を大事にしたい気持ちは、本当ですから。思い出の一枚、二人の宝物にしましょうね。プロデューサーさん♪
